"minute","x","Control","A","B","w","n","a"
2599,0,7.55019638193214,7.55019638193214,8.26646954574209,1.39314058207471,0,1.00669285092428
2600,0,7.55019638193214,7.55019638193214,8.26482514040256,1.39267047646305,0,1.00669285092428
2601,0,7.55019638193214,7.55019638193214,8.26318083440946,1.39220052948525,0,1.00669285092428
2602,0,7.55019638193214,7.55019638193214,8.26153662784742,1.3917307410878,0,1.00669285092428
2603,0,7.55019638193214,7.55019638193214,8.25989252080106,1.39126111121718,0,1.00669285092428
2604,0,7.55019638193214,7.55019638193214,8.25824851335497,1.3907916398199,0,1.00669285092428
2605,0,7.55019638193214,7.55019638193214,8.25660460559373,1.39032232684248,0,1.00669285092428
2606,0,7.55019638193214,7.55019638193214,8.25496079760189,1.38985317223147,0,1.00669285092428
2607,0,7.55019638193214,7.55019638193214,8.25331708946396,1.38938417593342,0,1.00669285092428
2608,0,7.55019638193214,7.55019638193214,8.25167348126447,1.38891533789491,0,1.00669285092428
2609,0,7.55019638193214,7.55019638193214,8.2500299730879,1.38844665806254,0,1.00669285092428
2610,0,7.55019638193214,7.55019638193214,8.24838656501871,1.38797813638292,0,1.00669285092428
2611,0,7.55019638193214,7.55019638193214,8.24674325714135,1.3875097728027,0,1.00669285092428
2612,0,7.55019638193214,7.55019638193214,8.24510004954023,1.3870415672685,0,1.00669285092428
2613,0,7.55019638193214,7.55019638193214,8.24345694229976,1.38657351972702,0,1.00669285092428
2614,0,7.55019638193214,7.55019638193214,8.24181393550431,1.38610563012492,0,1.00669285092428
2615,0,7.55019638193214,7.55019638193214,8.24017102923823,1.38563789840892,0,1.00669285092428
2616,0,7.55019638193214,7.55019638193214,8.23852822358587,1.38517032452574,0,1.00669285092428
2617,0,7.55019638193214,7.55019638193214,8.23688551863153,1.38470290842211,0,1.00669285092428
2618,0,7.55019638193214,7.55019638193214,8.23524291445951,1.38423565004481,0,1.00669285092428
2619,0,7.55019638193214,7.55019638193214,8.23360041115407,1.3837685493406,0,1.00669285092428
2620,0,7.55019638193214,7.55019638193214,8.23195800879945,1.38330160625627,0,1.00669285092428
2621,0,7.55019638193214,7.55019638193214,8.23031570747989,1.38283482073865,0,1.00669285092428
2622,0,7.55019638193214,7.55019638193214,8.22867350727959,1.38236819273455,0,1.00669285092428
2623,0,7.55019638193214,7.55019638193214,8.22703140828272,1.38190172219084,0,1.00669285092428
2624,0,7.55019638193214,7.55019638193214,8.22538941057345,1.38143540905437,0,1.00669285092428
2625,0,7.55019638193214,7.55019638193214,8.22374751423592,1.38096925327202,0,1.00669285092428
2626,0,7.55019638193214,7.55019638193214,8.22210571935423,1.38050325479071,0,1.00669285092428
2627,0,7.55019638193214,7.55019638193214,8.22046402601249,1.38003741355735,0,1.00669285092428
2628,0,7.55019638193214,7.55019638193214,8.21882243429475,1.37957172951887,0,1.00669285092428
2629,0,7.55019638193214,7.55019638193214,8.21718094428508,1.37910620262224,0,1.00669285092428
2630,0,7.55019638193214,7.55019638193214,8.2155395560675,1.37864083281443,0,1.00669285092428
2631,0,7.55019638193214,7.55019638193214,8.21389826972602,1.37817562004243,0,1.00669285092428
2632,0,7.55019638193214,7.55019638193214,8.21225708534462,1.37771056425324,0,1.00669285092428
2633,0,7.55019638193214,7.55019638193214,8.21061600300725,1.3772456653939,0,1.00669285092428
2634,0,7.55019638193214,7.55019638193214,8.20897502279786,1.37678092341145,0,1.00669285092428
2635,0,7.55019638193214,7.55019638193214,8.20733414480037,1.37631633825296,0,1.00669285092428
2636,0,7.55019638193214,7.55019638193214,8.20569336909867,1.3758519098655,0,1.00669285092428
2637,0,7.55019638193214,7.55019638193214,8.20405269577663,1.37538763819617,0,1.00669285092428
2638,0,7.55019638193214,7.55019638193214,8.20241212491811,1.37492352319209,0,1.00669285092428
2639,0,7.55019638193214,7.55019638193214,8.20077165660692,1.37445956480039,0,1.00669285092428
2640,0,7.55019638193214,7.55019638193214,8.1991312909269,1.37399576296824,0,1.00669285092428
2641,0,7.55019638193214,7.55019638193214,8.1974910279618,1.37353211764278,0,1.00669285092428
2642,0,7.55019638193214,7.55019638193214,8.1958508677954,1.37306862877123,0,1.00669285092428
2643,0,7.55019638193214,7.55019638193214,8.19421081051143,1.37260529630077,0,1.00669285092428
2644,0,7.55019638193214,7.55019638193214,8.19257085619362,1.37214212017863,0,1.00669285092428
2645,0,7.55019638193214,7.55019638193214,8.19093100492566,1.37167910035206,0,1.00669285092428
2646,0,7.55019638193214,7.55019638193214,8.18929125679121,1.37121623676832,0,1.00669285092428
2647,0,7.55019638193214,7.55019638193214,8.18765161187394,1.37075352937467,0,1.00669285092428
2648,0,7.55019638193214,7.55019638193214,8.18601207025747,1.37029097811843,0,1.00669285092428
2649,0,7.55019638193214,7.55019638193214,8.18437263202541,1.36982858294689,0,1.00669285092428
2650,0,7.55019638193214,7.55019638193214,8.18273329726134,1.36936634380738,0,1.00669285092428
2651,0,7.55019638193214,7.55019638193214,8.18109406604882,1.36890426064727,0,1.00669285092428
2652,0,7.55019638193214,7.55019638193214,8.1794549384714,1.3684423334139,0,1.00669285092428
2653,0,7.55019638193214,7.55019638193214,8.17781591461259,1.36798056205468,0,1.00669285092428
2654,0,7.55019638193214,7.55019638193214,8.17617699455587,1.36751894651699,0,1.00669285092428
2655,0,7.55019638193214,7.55019638193214,8.17453817838474,1.36705748674825,0,1.00669285092428
2656,0,7.55019638193214,7.55019638193214,8.17289946618263,1.36659618269591,0,1.00669285092428
2657,0,7.55019638193214,7.55019638193214,8.17126085803297,1.36613503430742,0,1.00669285092428
2658,0,7.55019638193214,7.55019638193214,8.16962235401917,1.36567404153025,0,1.00669285092428
2659,0,7.55019638193214,7.55019638193214,8.16798395422461,1.36521320431189,0,1.00669285092428
2660,0,7.55019638193214,7.55019638193214,8.16634565873265,1.36475252259985,0,1.00669285092428
2661,0,7.55019638193214,7.55019638193214,8.16470746762663,1.36429199634165,0,1.00669285092428
2662,0,7.55019638193214,7.55019638193214,8.16306938098985,1.36383162548483,0,1.00669285092428
2663,0,7.55019638193214,7.55019638193214,8.16143139890563,1.36337140997697,0,1.00669285092428
2664,0,7.55019638193214,7.55019638193214,8.15979352145721,1.36291134976563,0,1.00669285092428
2665,0,7.55019638193214,7.55019638193214,8.15815574872786,1.36245144479841,0,1.00669285092428
2666,0,7.55019638193214,7.55019638193214,8.1565180808008,1.36199169502293,0,1.00669285092428
2667,0,7.55019638193214,7.55019638193214,8.15488051775922,1.36153210038682,0,1.00669285092428
2668,0,7.55019638193214,7.55019638193214,8.15324305968631,1.36107266083772,0,1.00669285092428
2669,0,7.55019638193214,7.55019638193214,8.15160570666523,1.36061337632331,0,1.00669285092428
2670,0,7.55019638193214,7.55019638193214,8.14996845877911,1.36015424679127,0,1.00669285092428
2671,0,7.55019638193214,7.55019638193214,8.14833131611105,1.3596952721893,0,1.00669285092428
2672,0,7.55019638193214,7.55019638193214,8.14669427874416,1.35923645246512,0,1.00669285092428
2673,0,7.55019638193214,7.55019638193214,8.14505734676149,1.35877778756647,0,1.00669285092428
2674,0,7.55019638193214,7.55019638193214,8.14342052024609,1.3583192774411,0,1.00669285092428
2675,0,7.55019638193214,7.55019638193214,8.14178379928098,1.35786092203679,0,1.00669285092428
2676,0,7.55019638193214,7.55019638193214,8.14014718394916,1.35740272130132,0,1.00669285092428
2677,0,7.55019638193214,7.55019638193214,8.13851067433361,1.35694467518251,0,1.00669285092428
2678,0,7.55019638193214,7.55019638193214,8.13687427051727,1.35648678362819,0,1.00669285092428
2679,0,7.55019638193214,7.55019638193214,8.13523797258307,1.35602904658618,0,1.00669285092428
2680,0,7.55019638193214,7.55019638193214,8.13360178061393,1.35557146400436,0,1.00669285092428
2681,0,7.55019638193214,7.55019638193214,8.13196569469273,1.35511403583061,0,1.00669285092428
2682,0,7.55019638193214,7.55019638193214,8.13032971490232,1.35465676201281,0,1.00669285092428
2683,0,7.55019638193214,7.55019638193214,8.12869384132556,1.35419964249889,0,1.00669285092428
2684,0,7.55019638193214,7.55019638193214,8.12705807404524,1.35374267723677,0,1.00669285092428
2685,0,7.55019638193214,7.55019638193214,8.12542241314417,1.35328586617441,0,1.00669285092428
2686,0,7.55019638193214,7.55019638193214,8.12378685870512,1.35282920925976,0,1.00669285092428
2687,0,7.55019638193214,7.55019638193214,8.12215141081083,1.35237270644082,0,1.00669285092428
2688,0,7.55019638193214,7.55019638193214,8.12051606954403,1.35191635766559,0,1.00669285092428
2689,0,7.55019638193214,7.55019638193214,8.11888083498742,1.35146016288207,0,1.00669285092428
2690,0,7.55019638193214,7.55019638193214,8.11724570722367,1.35100412203832,0,1.00669285092428
2691,0,7.55019638193214,7.55019638193214,8.11561068633544,1.35054823508239,0,1.00669285092428
2692,0,7.55019638193214,7.55019638193214,8.11397577240537,1.35009250196234,0,1.00669285092428
2693,0,7.55019638193214,7.55019638193214,8.11234096551606,1.34963692262626,0,1.00669285092428
2694,0,7.55019638193214,7.55019638193214,8.11070626575011,1.34918149702227,0,1.00669285092428
2695,0,7.55019638193214,7.55019638193214,8.10907167319006,1.34872622509848,0,1.00669285092428
2696,0,7.55019638193214,7.55019638193214,8.10743718791847,1.34827110680304,0,1.00669285092428
2697,0,7.55019638193214,7.55019638193214,8.10580281001785,1.34781614208411,0,1.00669285092428
2698,0,7.55019638193214,7.55019638193214,8.1041685395707,1.34736133088987,0,1.00669285092428
2699,0,7.55019638193214,7.55019638193214,8.10253437665948,1.3469066731685,0,1.00669285092428
2700,0,7.55019638193214,7.55019638193214,8.10090032136664,1.34645216886822,0,1.00669285092428
2701,0,7.55019638193214,7.55019638193214,8.09926637377462,1.34599781793726,0,1.00669285092428
2702,0,7.55019638193214,7.55019638193214,8.0976325339658,1.34554362032386,0,1.00669285092428
2703,0,7.55019638193214,7.55019638193214,8.09599880202257,1.3450895759763,0,1.00669285092428
2704,0,7.55019638193214,7.55019638193214,8.09436517802729,1.34463568484284,0,1.00669285092428
2705,0,7.55019638193214,7.55019638193214,8.09273166206228,1.3441819468718,0,1.00669285092428
2706,0,7.55019638193214,7.55019638193214,8.09109825420986,1.34372836201148,0,1.00669285092428
2707,0,7.55019638193214,7.55019638193214,8.08946495455232,1.34327493021022,0,1.00669285092428
2708,0,7.55019638193214,7.55019638193214,8.0878317631719,1.34282165141637,0,1.00669285092428
2709,0,7.55019638193214,7.55019638193214,8.08619868015086,1.34236852557831,0,1.00669285092428
2710,0,7.55019638193214,7.55019638193214,8.08456570557141,1.34191555264441,0,1.00669285092428
2711,0,7.55019638193214,7.55019638193214,8.08293283951574,1.34146273256307,0,1.00669285092428
2712,0,7.55019638193214,7.55019638193214,8.08130008206602,1.34101006528274,0,1.00669285092428
2713,0,7.55019638193214,7.55019638193214,8.0796674333044,1.34055755075182,0,1.00669285092428
2714,0,7.55019638193214,7.55019638193214,8.078034893313,1.3401051889188,0,1.00669285092428
2715,0,7.55019638193214,7.55019638193214,8.07640246217392,1.33965297973213,0,1.00669285092428
2716,0,7.55019638193214,7.55019638193214,8.07477013996924,1.33920092314031,0,1.00669285092428
2717,0,7.55019638193214,7.55019638193214,8.07313792678101,1.33874901909185,0,1.00669285092428
2718,0,7.55019638193214,7.55019638193214,8.07150582269126,1.33829726753527,0,1.00669285092428
2719,0,7.55019638193214,7.55019638193214,8.06987382778199,1.33784566841912,0,1.00669285092428
2720,0,7.55019638193214,7.55019638193214,8.06824194213519,1.33739422169194,0,1.00669285092428
2721,0,7.55019638193214,7.55019638193214,8.06661016583282,1.33694292730234,0,1.00669285092428
2722,0,7.55019638193214,7.55019638193214,8.06497849895681,1.33649178519888,0,1.00669285092428
2723,0,7.55019638193214,7.55019638193214,8.06334694158908,1.3360407953302,0,1.00669285092428
2724,0,7.55019638193214,7.55019638193214,8.06171549381151,1.33558995764492,0,1.00669285092428
2725,0,7.55019638193214,7.55019638193214,8.06008415570597,1.33513927209168,0,1.00669285092428
2726,0,7.55019638193214,7.55019638193214,8.05845292735431,1.33468873861914,0,1.00669285092428
2727,0,7.55019638193214,7.55019638193214,8.05682180883833,1.334238357176,0,1.00669285092428
2728,0,7.55019638193214,7.55019638193214,8.05519080023984,1.33378812771095,0,1.00669285092428
2729,0,7.55019638193214,7.55019638193214,8.05355990164061,1.33333805017271,0,1.00669285092428
2730,0,7.55019638193214,7.55019638193214,8.05192911312238,1.33288812451,0,1.00669285092428
2731,0,7.55019638193214,7.55019638193214,8.05029843476688,1.33243835067158,0,1.00669285092428
2732,0,7.55019638193214,7.55019638193214,8.04866786665581,1.33198872860622,0,1.00669285092428
2733,0,7.55019638193214,7.55019638193214,8.04703740887084,1.33153925826271,0,1.00669285092428
2734,0,7.55019638193214,7.55019638193214,8.04540706149364,1.33108993958983,0,1.00669285092428
2735,0,7.55019638193214,7.55019638193214,8.04377682460582,1.33064077253642,0,1.00669285092428
2736,0,7.55019638193214,7.55019638193214,8.042146698289,1.33019175705132,0,1.00669285092428
2737,0,7.55019638193214,7.55019638193214,8.04051668262477,1.32974289308337,0,1.00669285092428
2738,0,7.55019638193214,7.55019638193214,8.03888677769466,1.32929418058145,0,1.00669285092428
2739,0,7.55019638193214,7.55019638193214,8.03725698358023,1.32884561949444,0,1.00669285092428
2740,0,7.55019638193214,7.55019638193214,8.03562730036298,1.32839720977126,0,1.00669285092428
2741,0,7.55019638193214,7.55019638193214,8.03399772812441,1.32794895136083,0,1.00669285092428
2742,0,7.55019638193214,7.55019638193214,8.03236826694597,1.32750084421208,0,1.00669285092428
2743,0,7.55019638193214,7.55019638193214,8.0307389169091,1.32705288827397,0,1.00669285092428
2744,0,7.55019638193214,7.55019638193214,8.02910967809523,1.32660508349549,0,1.00669285092428
2745,0,7.55019638193214,7.55019638193214,8.02748055058574,1.32615742982561,0,1.00669285092428
2746,0,7.55019638193214,7.55019638193214,8.025851534462,1.32570992721336,0,1.00669285092428
2747,0,7.55019638193214,7.55019638193214,8.02422262980537,1.32526257560775,0,1.00669285092428
2748,0,7.55019638193214,7.55019638193214,8.02259383669715,1.32481537495784,0,1.00669285092428
2749,0,7.55019638193214,7.55019638193214,8.02096515521865,1.32436832521268,0,1.00669285092428
2750,0,7.55019638193214,7.55019638193214,8.01933658545114,1.32392142632135,0,1.00669285092428
2751,0,7.55019638193214,7.55019638193214,8.01770812747587,1.32347467823295,0,1.00669285092428
2752,0,7.55019638193214,7.55019638193214,8.01607978137406,1.32302808089658,0,1.00669285092428
2753,0,7.55019638193214,7.55019638193214,8.01445154722693,1.32258163426139,0,1.00669285092428
2754,0,7.55019638193214,7.55019638193214,8.01282342511564,1.32213533827651,0,1.00669285092428
2755,0,7.55019638193214,7.55019638193214,8.01119541512134,1.32168919289111,0,1.00669285092428
2756,0,7.55019638193214,7.55019638193214,8.00956751732518,1.32124319805437,0,1.00669285092428
2757,0,7.55019638193214,7.55019638193214,8.00793973180826,1.32079735371549,0,1.00669285092428
2758,0,7.55019638193214,7.55019638193214,8.00631205865165,1.32035165982369,0,1.00669285092428
2759,0,7.55019638193214,7.55019638193214,8.00468449793642,1.31990611632819,0,1.00669285092428
2760,0,7.55019638193214,7.55019638193214,8.0030570497436,1.31946072317825,0,1.00669285092428
2761,0,7.55019638193214,7.55019638193214,8.0014297141542,1.31901548032314,0,1.00669285092428
2762,0,7.55019638193214,7.55019638193214,7.9998024912492,1.31857038771213,0,1.00669285092428
2763,0,7.55019638193214,7.55019638193214,7.99817538110957,1.31812544529454,0,1.00669285092428
2764,0,7.55019638193214,7.55019638193214,7.99654838381625,1.31768065301967,0,1.00669285092428
2765,0,7.55019638193214,7.55019638193214,7.99492149945015,1.31723601083686,0,1.00669285092428
2766,0,7.55019638193214,7.55019638193214,7.99329472809216,1.31679151869547,0,1.00669285092428
2767,0,7.55019638193214,7.55019638193214,7.99166806982314,1.31634717654487,0,1.00669285092428
2768,0,7.55019638193214,7.55019638193214,7.99004152472394,1.31590298433444,0,1.00669285092428
2769,0,7.55019638193214,7.55019638193214,7.98841509287538,1.31545894201358,0,1.00669285092428
2770,0,7.55019638193214,7.55019638193214,7.98678877435824,1.31501504953172,0,1.00669285092428
2771,0,7.55019638193214,7.55019638193214,7.9851625692533,1.3145713068383,0,1.00669285092428
2772,0,7.55019638193214,7.55019638193214,7.9835364776413,1.31412771388276,0,1.00669285092428
2773,0,7.55019638193214,7.55019638193214,7.98191049960296,1.31368427061459,0,1.00669285092428
2774,0,7.55019638193214,7.55019638193214,7.98028463521899,1.31324097698326,0,1.00669285092428
2775,0,7.55019638193214,7.55019638193214,7.97865888457004,1.31279783293829,0,1.00669285092428
2776,0,7.55019638193214,7.55019638193214,7.97703324773677,1.31235483842921,0,1.00669285092428
2777,0,7.55019638193214,7.55019638193214,7.97540772479981,1.31191199340554,0,1.00669285092428
2778,0,7.55019638193214,7.55019638193214,7.97378231583974,1.31146929781685,0,1.00669285092428
2779,0,7.55019638193214,7.55019638193214,7.97215702093716,1.31102675161271,0,1.00669285092428
2780,0,7.55019638193214,7.55019638193214,7.9705318401726,1.31058435474271,0,1.00669285092428
2781,0,7.55019638193214,7.55019638193214,7.9689067736266,1.31014210715646,0,1.00669285092428
2782,0,7.55019638193214,7.55019638193214,7.96728182137965,1.30970000880359,0,1.00669285092428
2783,0,7.55019638193214,7.55019638193214,7.96565698351225,1.30925805963373,0,1.00669285092428
2784,0,7.55019638193214,7.55019638193214,7.96403226010482,1.30881625959656,0,1.00669285092428
2785,0,7.55019638193214,7.55019638193214,7.96240765123782,1.30837460864174,0,1.00669285092428
2786,0,7.55019638193214,7.55019638193214,7.96078315699164,1.30793310671896,0,1.00669285092428
2787,0,7.55019638193214,7.55019638193214,7.95915877744666,1.30749175377794,0,1.00669285092428
2788,0,7.55019638193214,7.55019638193214,7.95753451268325,1.3070505497684,0,1.00669285092428
2789,0,7.55019638193214,7.55019638193214,7.95591036278172,1.3066094946401,0,1.00669285092428
2790,0,7.55019638193214,7.55019638193214,7.95428632782239,1.30616858834278,0,1.00669285092428
2791,0,7.55019638193214,7.55019638193214,7.95266240788554,1.30572783082623,0,1.00669285092428
2792,0,7.55019638193214,7.55019638193214,7.95103860305143,1.30528722204024,0,1.00669285092428
2793,0,7.55019638193214,7.55019638193214,7.94941491340029,1.30484676193462,0,1.00669285092428
2794,0,7.55019638193214,7.55019638193214,7.94779133901234,1.30440645045921,0,1.00669285092428
2795,0,7.55019638193214,7.55019638193214,7.94616787996775,1.30396628756385,0,1.00669285092428
2796,0,7.55019638193214,7.55019638193214,7.94454453634669,1.3035262731984,0,1.00669285092428
2797,0,7.55019638193214,7.55019638193214,7.94292130822929,1.30308640731274,0,1.00669285092428
2798,0,7.55019638193214,7.55019638193214,7.94129819569566,1.30264668985676,0,1.00669285092428
2799,0,7.55019638193214,7.55019638193214,7.93967519882589,1.30220712078039,0,1.00669285092428
2800,0,7.55019638193214,7.55019638193214,7.93805231770005,1.30176770003355,0,1.00669285092428
2801,0,7.55019638193214,7.55019638193214,7.93642955239816,1.30132842756619,0,1.00669285092428
2802,0,7.55019638193214,7.55019638193214,7.93480690300024,1.30088930332827,0,1.00669285092428
2803,0,7.55019638193214,7.55019638193214,7.93318436958629,1.30045032726977,0,1.00669285092428
2804,0,7.55019638193214,7.55019638193214,7.93156195223625,1.30001149934069,0,1.00669285092428
2805,0,7.55019638193214,7.55019638193214,7.92993965103008,1.29957281949106,0,1.00669285092428
2806,0,7.55019638193214,7.55019638193214,7.92831746604769,1.29913428767089,0,1.00669285092428
2807,0,7.55019638193214,7.55019638193214,7.92669539736896,1.29869590383023,0,1.00669285092428
2808,0,7.55019638193214,7.55019638193214,7.92507344507376,1.29825766791916,0,1.00669285092428
2809,0,7.55019638193214,7.55019638193214,7.92345160924192,1.29781957988775,0,1.00669285092428
2810,0,7.55019638193214,7.55019638193214,7.92182988995328,1.2973816396861,0,1.00669285092428
2811,0,7.55019638193214,7.55019638193214,7.92020828728761,1.29694384726434,0,1.00669285092428
2812,0,7.55019638193214,7.55019638193214,7.91858680132468,1.29650620257258,0,1.00669285092428
2813,0,7.55019638193214,7.55019638193214,7.91696543214423,1.29606870556098,0,1.00669285092428
2814,0,7.55019638193214,7.55019638193214,7.91534417982599,1.29563135617972,0,1.00669285092428
2815,0,7.55019638193214,7.55019638193214,7.91372304444963,1.29519415437896,0,1.00669285092428
2816,0,7.55019638193214,7.55019638193214,7.91210202609483,1.29475710010891,0,1.00669285092428
2817,0,7.55019638193214,7.55019638193214,7.91048112484122,1.2943201933198,0,1.00669285092428
2818,0,7.55019638193214,7.55019638193214,7.90886034076844,1.29388343396184,0,1.00669285092428
2819,0,7.55019638193214,7.55019638193214,7.90723967395605,1.29344682198529,0,1.00669285092428
2820,0,7.55019638193214,7.55019638193214,7.90561912448365,1.29301035734042,0,1.00669285092428
2821,0,7.55019638193214,7.55019638193214,7.90399869243076,1.29257403997752,0,1.00669285092428
2822,0,7.55019638193214,7.55019638193214,7.9023783778769,1.29213786984687,0,1.00669285092428
2823,0,7.55019638193214,7.55019638193214,7.90075818090157,1.29170184689881,0,1.00669285092428
2824,0,7.55019638193214,7.55019638193214,7.89913810158423,1.29126597108367,0,1.00669285092428
2825,0,7.55019638193214,7.55019638193214,7.89751814000433,1.29083024235178,0,1.00669285092428
2826,0,7.55019638193214,7.55019638193214,7.89589829624128,1.29039466065354,0,1.00669285092428
2827,0,7.55019638193214,7.55019638193214,7.89427857037449,1.28995922593931,0,1.00669285092428
2828,0,7.55019638193214,7.55019638193214,7.8926589624833,1.2895239381595,0,1.00669285092428
2829,0,7.55019638193214,7.55019638193214,7.89103947264707,1.28908879726453,0,1.00669285092428
2830,0,7.55019638193214,7.55019638193214,7.88942010094512,1.28865380320483,0,1.00669285092428
2831,0,7.55019638193214,7.55019638193214,7.88780084745673,1.28821895593085,0,1.00669285092428
2832,0,7.55019638193214,7.55019638193214,7.88618171226118,1.28778425539306,0,1.00669285092428
2833,0,7.55019638193214,7.55019638193214,7.88456269543771,1.28734970154196,0,1.00669285092428
2834,0,7.55019638193214,7.55019638193214,7.88294379706553,1.28691529432803,0,1.00669285092428
2835,0,7.55019638193214,7.55019638193214,7.88132501722384,1.28648103370179,0,1.00669285092428
2836,0,7.55019638193214,7.55019638193214,7.8797063559918,1.28604691961379,0,1.00669285092428
2837,0,7.55019638193214,7.55019638193214,7.87808781344856,1.28561295201457,0,1.00669285092428
2838,0,7.55019638193214,7.55019638193214,7.87646938967323,1.28517913085471,0,1.00669285092428
2839,0,7.55019638193214,7.55019638193214,7.87485108474491,1.28474545608478,0,1.00669285092428
2840,0,7.55019638193214,7.55019638193214,7.87323289874266,1.28431192765539,0,1.00669285092428
2841,0,7.55019638193214,7.55019638193214,7.87161483174553,1.28387854551715,0,1.00669285092428
2842,0,7.55019638193214,7.55019638193214,7.86999688383252,1.28344530962071,0,1.00669285092428
2843,0,7.55019638193214,7.55019638193214,7.86837905508264,1.28301221991671,0,1.00669285092428
2844,0,7.55019638193214,7.55019638193214,7.86676134557485,1.28257927635583,0,1.00669285092428
2845,0,7.55019638193214,7.55019638193214,7.86514375538808,1.28214647888874,0,1.00669285092428
2846,0,7.55019638193214,7.55019638193214,7.86352628460126,1.28171382746615,0,1.00669285092428
2847,0,7.55019638193214,7.55019638193214,7.86190893329327,1.28128132203877,0,1.00669285092428
2848,0,7.55019638193214,7.55019638193214,7.86029170154299,1.28084896255735,0,1.00669285092428
2849,0,7.55019638193214,7.55019638193214,7.85867458942924,1.28041674897263,0,1.00669285092428
2850,0,7.55019638193214,7.55019638193214,7.85705759703085,1.27998468123539,0,1.00669285092428
2851,0,7.55019638193214,7.55019638193214,7.85544072442659,1.2795527592964,0,1.00669285092428
2852,0,7.55019638193214,7.55019638193214,7.85382397169525,1.27912098310647,0,1.00669285092428
2853,0,7.55019638193214,7.55019638193214,7.85220733891555,1.27868935261641,0,1.00669285092428
2854,0,7.55019638193214,7.55019638193214,7.85059082616621,1.27825786777706,0,1.00669285092428
2855,0,7.55019638193214,7.55019638193214,7.84897443352591,1.27782652853928,0,1.00669285092428
2856,0,7.55019638193214,7.55019638193214,7.84735816107333,1.27739533485393,0,1.00669285092428
2857,0,7.55019638193214,7.55019638193214,7.84574200888709,1.27696428667189,0,1.00669285092428
2858,0,7.55019638193214,7.55019638193214,7.84412597704581,1.27653338394406,0,1.00669285092428
2859,0,7.55019638193214,7.55019638193214,7.84251006562807,1.27610262662137,0,1.00669285092428
2860,0,7.55019638193214,7.55019638193214,7.84089427471244,1.27567201465474,0,1.00669285092428
2861,0,7.55019638193214,7.55019638193214,7.83927860437744,1.27524154799513,0,1.00669285092428
2862,0,7.55019638193214,7.55019638193214,7.8376630547016,1.2748112265935,0,1.00669285092428
2863,0,7.55019638193214,7.55019638193214,7.83604762576339,1.27438105040084,0,1.00669285092428
2864,0,7.55019638193214,7.55019638193214,7.83443231764127,1.27395101936815,0,1.00669285092428
2865,0,7.55019638193214,7.55019638193214,7.83281713041368,1.27352113344644,0,1.00669285092428
2866,0,7.55019638193214,7.55019638193214,7.83120206415903,1.27309139258675,0,1.00669285092428
2867,0,7.55019638193214,7.55019638193214,7.82958711895569,1.27266179674013,0,1.00669285092428
2868,0,7.55019638193214,7.55019638193214,7.82797229488203,1.27223234585764,0,1.00669285092428
2869,0,7.55019638193214,7.55019638193214,7.82635759201637,1.27180303989037,0,1.00669285092428
2870,0,7.55019638193214,7.55019638193214,7.82474301043702,1.27137387878942,0,1.00669285092428
2871,0,7.55019638193214,7.55019638193214,7.82312855022227,1.2709448625059,0,1.00669285092428
2872,0,7.55019638193214,7.55019638193214,7.82151421145036,1.27051599099094,0,1.00669285092428
2873,0,7.55019638193214,7.55019638193214,7.81989999419953,1.2700872641957,0,1.00669285092428
2874,0,7.55019638193214,7.55019638193214,7.81828589854797,1.26965868207134,0,1.00669285092428
2875,0,7.55019638193214,7.55019638193214,7.81667192457387,1.26923024456903,0,1.00669285092428
2876,0,7.55019638193214,7.55019638193214,7.81505807235538,1.26880195163999,0,1.00669285092428
2877,0,7.55019638193214,7.55019638193214,7.81344434197063,1.26837380323542,0,1.00669285092428
2878,0,7.55019638193214,7.55019638193214,7.81183073349771,1.26794579930655,0,1.00669285092428
2879,0,7.55019638193214,7.55019638193214,7.8102172470147,1.26751793980464,0,1.00669285092428
2880,0,7.55019638193214,7.55019638193214,7.80860388259965,1.26709022468094,0,1.00669285092428
2881,0,7.55019638193214,7.55019638193214,7.80699064033059,1.26666265388674,0,1.00669285092428
2882,0,7.55019638193214,7.55019638193214,7.8053775202855,1.26623522737333,0,1.00669285092428
2883,0,7.55019638193214,7.55019638193214,7.80376452254238,1.26580794509204,0,1.00669285092428
2884,0,7.55019638193214,7.55019638193214,7.80215164717915,1.26538080699418,0,1.00669285092428
2885,0,7.55019638193214,7.55019638193214,7.80053889427375,1.2649538130311,0,1.00669285092428
2886,0,7.55019638193214,7.55019638193214,7.79892626390406,1.26452696315417,0,1.00669285092428
2887,0,7.55019638193214,7.55019638193214,7.79731375614795,1.26410025731477,0,1.00669285092428
2888,0,7.55019638193214,7.55019638193214,7.79570137108328,1.26367369546428,0,1.00669285092428
2889,0,7.55019638193214,7.55019638193214,7.79408910878785,1.26324727755414,0,1.00669285092428
2890,0,7.55019638193214,7.55019638193214,7.79247696933946,1.26282100353575,0,1.00669285092428
2891,0,7.55019638193214,7.55019638193214,7.79086495281587,1.26239487336057,0,1.00669285092428
2892,0,7.55019638193214,7.55019638193214,7.78925305929483,1.26196888698005,0,1.00669285092428
2893,0,7.55019638193214,7.55019638193214,7.78764128885404,1.26154304434568,0,1.00669285092428
2894,0,7.55019638193214,7.55019638193214,7.78602964157121,1.26111734540895,0,1.00669285092428
2895,0,7.55019638193214,7.55019638193214,7.78441811752398,1.26069179012137,0,1.00669285092428
